iid,gender,wave,order,partner,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
395,0,15,18,2,0,0.38,1,29,2,45.00,10.00,10.00,30.00,0.00,5.00,0,5.00,8.00,7.00,7.00,,8.00,7.00,7.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,6.00,9.00,,9.00,,9.00,8.00,8.00,2,5.00,5,3,2,0,1,0,,
395,0,15,3,3,0,0.49,1,29,2,25.00,10.00,20.00,20.00,10.00,15.00,0,4.00,5.00,8.00,6.00,8.00,5.00,4.00,7.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7.00,6.00,8.00,8.00,,,6.00,6.00,2,5.00,5,3,2,0,1,0,,
395,0,15,1,4,1,0.60,1,26,2,70.00,5.00,20.00,3.00,1.00,1.00,1,5.00,7.00,8.00,7.00,7.00,8.00,6.50,8.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8.00,6.00,7.00,7.00,9.00,,6.00,6.00,2,5.00,5,3,2,0,1,0,,
395,0,15,17,5,0,0.58,1,31,2,35.00,0.00,25.00,20.00,0.00,20.00,0,1.00,5.00,5.00,4.00,5.00,,3.00,3.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6.00,9.00,8.00,6.00,,,6.00,6.00,2,5.00,5,3,2,0,1,0,,
395,0,15,4,6,0,-0.02,0,29,4,25.00,20.00,15.00,25.00,10.00,5.00,0,6.00,7.00,5.00,6.00,5.00,4.00,4.00,2.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5.00,10.00,9.00,8.00,8.00,8.00,8.00,8.00,2,5.00,5,3,2,0,1,0,,
395,0,15,16,7,0,0.01,1,22,2,20.00,25.00,20.00,15.00,5.00,15.00,1,6.00,7.00,6.00,,7.00,,6.00,5.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5.00,8.00,8.00,8.00,9.00,,7.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,14,8,0,0.23,1,23,2,25.00,14.00,25.00,25.00,3.00,8.00,0,6.00,6.00,8.00,5.00,6.00,,5.00,4.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7.00,8.00,,6.00,,,6.00,6.00,2,5.00,5,3,2,0,1,0,,
395,0,15,6,9,0,0.65,0,30,1,30.00,25.00,20.00,15.00,5.00,5.00,0,5.00,10.00,10.00,9.00,9.00,,8.00,6.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6.00,7.00,8.00,8.00,9.00,8.00,7.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,13,10,1,0.42,0,27,4,20.00,20.00,20.00,20.00,20.00,0.00,1,8.00,8.00,8.00,8.00,8.00,8.00,8.00,2.00,,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,7.00,8.00,7.00,8.00,,8.00,8.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,7,11,0,0.54,1,24,2,30.00,15.00,15.00,15.00,15.00,10.00,0,6.00,7.00,8.00,7.00,7.00,7.00,6.00,5.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,6.00,9.00,8.00,6.00,6.00,9.00,7.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,5,12,0,0.19,0,24,3,20.00,10.00,20.00,20.00,10.00,20.00,0,4.00,3.00,2.00,2.00,2.00,2.00,2.00,0.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7.00,7.00,7.00,9.00,7.00,,5.00,5.00,2,5.00,5,3,2,0,1,0,,
395,0,15,15,13,0,0.44,1,23,2,20.00,15.00,20.00,20.00,10.00,15.00,0,7.00,6.00,7.00,6.00,5.00,5.00,6.00,6.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8.00,8.00,,8.00,,9.00,8.00,8.00,2,5.00,5,3,2,0,1,0,,
395,0,15,2,14,0,-0.41,1,27,2,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,6.00,8.00,3.00,6.00,2.00,4.00,1.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8.00,9.00,8.00,8.00,,,8.00,8.00,2,5.00,5,3,2,0,1,0,,
395,0,15,11,15,0,0.46,1,34,2,35.00,15.00,15.00,25.00,10.00,0.00,0,8.00,10.00,10.00,8.00,9.00,5.00,5.00,4.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7.00,8.00,9.00,7.00,,8.00,7.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,10,16,0,-0.31,1,27,2,75.00,5.00,5.00,5.00,5.00,5.00,0,7.00,8.00,8.00,9.00,8.00,5.00,5.00,5.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6.00,7.00,7.00,7.00,,,7.00,7.00,2,5.00,5,3,2,0,1,0,,
395,0,15,9,17,0,0.07,1,26,2,10.00,10.00,30.00,30.00,5.00,15.00,0,6.00,7.00,6.00,6.00,6.00,6.00,6.00,5.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,7.00,9.00,8.00,8.00,9.00,8.00,8.00,8.00,2,5.00,5,3,2,0,1,0,,
395,0,15,19,18,0,-0.61,1,29,2,95.00,1.00,1.00,1.00,1.00,1.00,1,7.00,8.00,8.00,7.00,8.00,6.00,7.00,1.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7.00,8.00,8.00,7.00,8.00,6.00,7.00,6.00,2,5.00,5,3,2,0,1,0,,
395,0,15,12,19,0,0.70,1,31,2,10.00,20.00,40.00,10.00,10.00,10.00,1,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2,33,NonFiction Writing,6.00,Penn State University,,"14,388.00",2,1,2,Los Angeles,"16,803","33,906.00",3,4,2,writer/editor,6.00,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5.00,9.00,7.00,5.00,8.00,,3.00,3.00,2,5.00,5,3,2,0,1,0,,
396,0,15,3,1,0,-0.11,0,24,2,20.00,21.00,21.00,22.00,6.00,10.00,0,6.00,8.00,8.00,8.00,7.00,7.00,7.00,6.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7.00,8.00,9.00,6.00,8.00,7.00,6.00,6.00,2,3.00,7,1,2,,,,,
396,0,15,13,2,0,0.31,0,29,2,45.00,10.00,10.00,30.00,0.00,5.00,0,8.00,8.00,7.00,7.00,,,6.00,3.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8.00,9.00,8.00,9.00,9.00,5.00,8.00,3.00,2,3.00,7,1,2,,,,,
396,0,15,17,3,0,0.19,0,29,2,25.00,10.00,20.00,20.00,10.00,15.00,0,,,,,,,,,,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,,,,,,,,,,3.00,7,1,2,,,,,
396,0,15,15,4,0,0.15,0,26,2,70.00,5.00,20.00,3.00,1.00,1.00,0,4.00,8.00,7.00,7.00,6.00,,6.00,7.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8.00,9.00,9.00,7.00,9.00,5.00,8.00,3.00,2,3.00,7,1,2,,,,,
396,0,15,12,5,0,0.11,0,31,2,35.00,0.00,25.00,20.00,0.00,20.00,0,1.00,6.00,8.00,4.00,4.00,5.00,3.00,6.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,7.00,9.00,8.00,5.00,8.00,3.00,4.00,1.00,2,3.00,7,1,2,,,,,
396,0,15,18,6,0,-0.41,1,29,4,25.00,20.00,15.00,25.00,10.00,5.00,1,6.00,7.00,6.00,6.00,6.00,7.00,5.00,5.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,6.00,9.00,9.00,6.00,9.00,2.00,3.00,1.00,2,3.00,7,1,2,,,,,
396,0,15,11,7,0,-0.12,0,22,2,20.00,25.00,20.00,15.00,5.00,15.00,1,5.00,6.00,6.00,7.00,5.00,3.00,6.00,6.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,5.00,9.00,8.00,6.00,7.00,5.00,6.00,5.00,2,3.00,7,1,2,,,,,
396,0,15,9,8,0,-0.26,0,23,2,25.00,14.00,25.00,25.00,3.00,8.00,0,5.00,7.00,7.00,4.00,5.00,,5.00,4.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8.00,9.00,8.00,6.00,9.00,4.00,5.00,4.00,2,3.00,7,1,2,,,,,
396,0,15,1,9,0,0.44,0,30,1,30.00,25.00,20.00,15.00,5.00,5.00,0,,,,,,,,,,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,5.00,8.00,9.00,8.00,9.00,7.00,6.00,7.00,2,3.00,7,1,2,,,,,
396,0,15,8,10,0,0.59,1,27,4,20.00,20.00,20.00,20.00,20.00,0.00,0,5.00,6.00,5.00,5.00,5.00,3.00,5.00,5.00,,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,5.00,8.00,8.00,6.00,8.00,6.00,5.00,4.00,2,3.00,7,1,2,,,,,
396,0,15,2,11,0,0.43,0,24,2,30.00,15.00,15.00,15.00,15.00,10.00,0,6.00,6.00,7.00,3.00,7.00,8.00,6.00,6.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,6.00,8.00,8.00,5.00,4.00,6.00,6.00,7.00,2,3.00,7,1,2,,,,,
396,0,15,19,12,1,0.28,0,24,3,20.00,10.00,20.00,20.00,10.00,20.00,1,5.00,8.00,9.00,8.00,8.00,7.00,8.00,8.00,1,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8.00,9.00,9.00,9.00,8.00,6.00,8.00,5.00,1,3.00,7,1,2,,,,,
396,0,15,10,13,0,0.01,0,23,2,20.00,15.00,20.00,20.00,10.00,15.00,0,7.00,8.00,7.00,7.00,7.00,8.00,7.00,6.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,7.00,9.00,9.00,7.00,7.00,4.00,7.00,5.00,2,3.00,7,1,2,,,,,
396,0,15,16,14,0,-0.41,0,27,2,20.00,20.00,20.00,20.00,10.00,10.00,0,3.00,4.00,3.00,2.00,3.00,1.00,2.00,4.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8.00,9.00,9.00,8.00,8.00,5.00,8.00,3.00,2,3.00,7,1,2,,,,,
396,0,15,6,15,0,0.27,0,34,2,35.00,15.00,15.00,25.00,10.00,0.00,0,4.00,9.00,8.00,7.00,9.00,5.00,4.00,7.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7.00,8.00,9.00,9.00,8.00,5.00,8.00,3.00,2,3.00,7,1,2,,,,,
396,0,15,5,16,0,-0.05,0,27,2,75.00,5.00,5.00,5.00,5.00,5.00,0,6.00,8.00,8.00,7.00,8.00,7.00,5.00,7.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,6.00,9.00,8.00,6.00,5.00,5.00,6.00,6.00,2,3.00,7,1,2,,,,,
396,0,15,4,17,0,0.14,0,26,2,10.00,10.00,30.00,30.00,5.00,15.00,0,6.00,7.00,6.00,6.00,6.00,5.00,6.00,5.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7.00,8.00,8.00,6.00,7.00,5.00,7.00,5.00,2,3.00,7,1,2,,,,,
396,0,15,14,18,1,-0.56,0,29,2,95.00,1.00,1.00,1.00,1.00,1.00,1,8.00,8.00,8.00,6.00,8.00,4.00,6.00,1.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,5.00,9.00,9.00,6.00,9.00,5.00,7.00,4.00,2,3.00,7,1,2,,,,,
396,0,15,7,19,0,0.64,0,31,2,10.00,20.00,40.00,10.00,10.00,10.00,1,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2,25,Theatre Management & Producing,15.00,Occidental College,"1,011.00","9,729.00",4,1,5,Hawaii and Los Angeles,"96,701","50,501.00",2,7,2,producer at a non-profit regional theatre,6.00,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,3.00,8.00,5.00,1.00,8.00,1.00,1.00,1.00,2,3.00,7,1,2,,,,,
397,1,15,4,1,0,0.36,1,38,2,15.00,15.00,20.00,15.00,15.00,20.00,0,7.00,9.00,9.00,7.00,8.00,8.00,8.00,3.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,8.00,8.00,8.00,9.00,9.00,7.00,9.00,8.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,1,2,0,0.41,0,33,1,20.00,20.00,20.00,15.00,15.00,10.00,1,4.00,7.00,7.00,5.00,7.00,7.00,6.00,5.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,6.00,8.00,8.00,7.00,7.00,7.00,6.00,6.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,2,3,0,0.02,1,24,2,20.00,10.00,20.00,35.00,5.00,10.00,0,5.00,8.00,9.00,4.00,9.00,3.00,7.00,5.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,7.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,14,4,0,-0.12,1,28,2,25.00,25.00,25.00,10.00,10.00,5.00,0,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7.00,8.00,8.00,8.00,7.00,8.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,5,5,1,0.55,1,27,2,25.00,20.00,10.00,20.00,15.00,10.00,1,8.00,7.00,8.00,7.00,,,8.00,5.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,8.00,8.00,7.00,7.00,7.00,8.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,13,6,0,0.53,1,23,2,20.00,20.00,20.00,20.00,20.00,0.00,0,7.00,10.00,10.00,4.00,10.00,4.00,3.00,8.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7.00,8.00,8.00,9.00,8.00,9.00,8.00,8.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,9,7,0,0.22,1,25,2,25.00,20.00,20.00,20.00,10.00,5.00,0,6.00,8.00,8.00,7.00,7.00,,8.00,7.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9.00,9.00,8.00,9.00,9.00,10.00,9.00,8.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,11,8,1,-0.22,1,26,2,15.00,10.00,30.00,10.00,15.00,20.00,1,7.00,8.00,8.00,7.00,,,7.00,7.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,6.00,8.00,8.00,9.00,8.00,8.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,10,9,0,0.26,1,25,2,20.00,15.00,25.00,15.00,15.00,10.00,0,7.00,8.00,8.00,7.00,8.00,7.00,7.00,7.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,10.00,9.00,9.00,9.00,8.00,8.00,9.00,8.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,6,10,0,0.35,1,24,2,22.00,17.00,15.00,15.00,15.00,16.00,0,4.00,8.00,8.00,6.00,8.00,6.00,4.00,4.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9.00,9.00,9.00,8.00,9.00,7.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,17,11,0,0.29,1,21,2,20.00,30.00,20.00,20.00,0.00,10.00,0,6.00,10.00,10.00,2.00,10.00,,6.00,2.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9.00,7.00,7.00,9.00,7.00,8.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,15,12,0,0.26,0,30,4,10.00,20.00,20.00,10.00,10.00,30.00,1,6.00,10.00,6.00,6.00,6.00,,6.00,8.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,3.00,9.00,10.00,3.00,8.00,0.00,3.00,2.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,7,13,0,0.35,1,28,2,35.00,0.00,35.00,10.00,10.00,10.00,0,5.00,9.00,5.00,3.00,6.00,3.00,3.00,5.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9.00,9.00,8.00,9.00,8.00,8.00,9.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,12,14,0,0.29,1,26,2,15.00,20.00,15.00,30.00,10.00,10.00,0,2.00,2.00,2.00,2.00,5.00,2.00,2.00,1.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7.00,8.00,8.00,8.00,7.00,7.00,7.00,6.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,18,15,1,0.08,1,22,2,8.00,20.00,25.00,25.00,12.00,10.00,1,8.00,8.00,8.00,8.00,7.00,7.00,8.00,7.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,6.00,9.00,8.00,8.00,8.00,7.00,7.00,6.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,16,16,0,0.10,1,24,2,18.00,19.00,16.00,15.00,15.00,17.00,0,5.00,8.00,8.00,7.00,7.00,7.00,7.00,6.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7.00,9.00,8.00,8.00,8.00,9.00,8.00,7.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,8,17,0,0.28,1,33,2,20.00,20.00,20.00,10.00,10.00,20.00,0,4.00,6.00,6.00,6.00,6.00,7.00,6.00,6.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,8.00,8.00,7.00,8.00,7.00,7.00,7.00,6.00,2,7.00,8,1,3,1,1,1,1,
397,1,15,3,18,0,-0.11,0,25,4,15.00,18.00,18.00,18.00,15.00,16.00,1,7.00,8.00,9.00,6.00,8.00,7.00,6.00,6.00,2,24,Law,1.00,George Washington University,,"26,170.00",2,3,2,New Jersey,"7,675",,2,5,2,Lawyer,1.00,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,6.00,8.00,8.00,8.00,7.00,7.00,7.00,6.00,2,7.00,8,1,3,1,1,1,1,
398,1,15,13,1,0,0.22,1,38,2,15.00,15.00,20.00,15.00,15.00,20.00,0,7.00,7.00,7.00,7.00,7.00,7.00,7.00,1.00,1,29,Business (MBA),8.00,Cagliari - Italy,,,2,7,2,Italy,"9,012",,2,3,1,Consultin \ Management,7.00,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,,,,,,,,,1,3.00,7,1,3,6,4,0,,
